k,kind,model,cv_score,features,best_params,accuracy,balanced_accuracy,precision
7,top+2,SVM_RBF,-225.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__C': np.float64(0.15166336526237675), 'clf__gamma': np.float64(0.109860831937539)}",0.6143333333333333,0.6140933894732016,0.624994922091755
6,rand_0,LogRegl1,-230.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]",{'clf__C': np.float64(0.6393794237097356)},0.5753333333333333,0.5753071184281147,0.5739820495918058
7,top+2,RandomForest,-240.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.617,0.6166141150721474,0.6375471876783095
7,rand_0,ExtraTrees,-250.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__max_depth': 9, 'clf__min_samples_leaf': 16, 'clf__n_estimators': 276}",0.6073333333333334,0.6070611837012185,0.6189469156730426
7,top+2,LightGBM,-255.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__learning_rate': np.float64(0.06224942473745767), 'clf__max_depth': 3, 'clf__n_estimators': 305, 'clf__num_leaves': 31, 'clf__subsample': np.float64(0.757245163188121)}",0.605,0.6047964748123275,0.6126042887708842
6,top+1,LogRegl2,-270.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.022468759419183908)},0.557,0.5569287371842093,0.5565240103700843
6,top+1,LogRegl1,-275.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.6393794237097356)},0.5583333333333335,0.558258751597526,0.5579342764470487
7,rand_0,SVM_RBF,-275.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__C': np.float64(83.01235711169913), 'clf__gamma': np.float64(0.001761619320235845)}",0.603,0.6023037439810934,0.6438871550592845
7,rand_0,RandomForest,-290.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__max_depth': 11, 'clf__min_samples_leaf': 10, 'clf__n_estimators': 381}",0.6126666666666667,0.6124406366403394,0.6225179493201126
6,top+2,LogRegl2,-290.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(2.197148278547012)},0.5576666666666666,0.5575881142821053,0.5573999727395512
6,top+2,LogRegl1,-290.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(3.5160136332131073)},0.5569999999999999,0.5569214369486012,0.5567169715293485
7,rand_2,RandomForest,-295.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.5976666666666666,0.5973249353045766,0.6127675310719224
7,rand_2,SVM_RBF,-305.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.5966666666666666,0.5960709190671213,0.6277276367190378
7,rand_0,XGBoost,-315.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7694648776168372), 'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 4, 'clf__n_estimators': 416, 'clf__subsample': np.float64(0.7363207269058605)}",0.604,0.6037237565675966,0.6150999249574326
7,rand_2,ExtraTrees,-325.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 11, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 439}",0.6013333333333333,0.6009836075747607,0.6190695988685438
7,rand_0,GradientBoosting,-325.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.6036666666666667,0.6034036983514204,0.6138255584393796
6,rand_1,LogRegl1,-330.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.09469755543803382)},0.5553333333333333,0.5552738045099969,0.5549884697302182
6,rand_1,LogRegl2,-335.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.014177255479383569)},0.555,0.5549578131079592,0.5544201055200313
7,rand_2,GradientBoosting,-340.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.034607386039615676), 'clf__max_depth': 3, 'clf__n_estimators': 138, 'clf__subsample': np.float64(0.8612364919499478)}",0.5956666666666667,0.5953881912616686,0.6068461381042672
6,rand_2,LogRegl2,-345.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.16644299518966227)},0.552,0.5519191098758082,0.5514368671821418
7,rand_2,XGBoost,-345.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.601,0.6007442771990523,0.6120991842801721
6,rand_2,LogRegl1,-345.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.041924993150460804)},0.5536666666666666,0.5535824766899244,0.5536486430112143
7,rand_0,LightGBM,-365.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.5946666666666666,0.5944402016414211,0.6020408334497924
7,rand_2,LightGBM,-375.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__num_leaves': 35, 'clf__subsample': np.float64(0.664083523552488)}",0.5906666666666667,0.5903681107803752,0.6023783787232309
7,rand_2,LogRegl1,-410.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.5593333333333333,0.5593006824386629,0.5580099017130801
7,rand_2,LogRegl2,-415.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(0.014177255479383569)},0.5626666666666668,0.5627034176829357,0.5599063677811306
7,top,LogRegl1,-415.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.041924993150460804)},0.5583333333333332,0.558252771782579,0.5584363076516381
7,rand_1,LogRegl2,-425.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]",{'clf__C': np.float64(0.014177255479383569)},0.5636666666666666,0.5635902564647082,0.5635560106924964
7,rand_1,LogRegl1,-430.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]",{'clf__C': np.float64(0.16644299518966227)},0.5609999999999999,0.560916880277353,0.5610027555748202
7,top,LogRegl2,-430.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(2.197148278547012)},0.5556666666666668,0.5556313699991963,0.554276038561698
7,top+2,LogRegl1,-440.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']",{'clf__C': np.float64(0.09469755543803382)},0.5676666666666667,0.5676089883911202,0.5671064404419064
7,top+2,LogRegl2,-445.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']",{'clf__C': np.float64(0.022468759419183908)},0.569,0.5689543168220904,0.5682393700157241
7,top+1,LogRegl2,-445.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(0.01305676922327696)},0.5586666666666668,0.5585734233789442,0.5588330495781701
7,top+1,LogRegl1,-455.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(1.4327991206605266)},0.5533333333333333,0.5532639654128547,0.552766116027381
7,rand_0,LogRegl2,-530.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]",{'clf__C': np.float64(2.197148278547012)},0.5676666666666667,0.5675702938776944,0.5682429468889434
7,rand_0,LogRegl1,-530.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]",{'clf__C': np.float64(1.1285665712014172)},0.5686666666666667,0.5685669698642717,0.5694347022022371
